"Area","Cod","Ind","Anno","Mese","Val"
"ITA","00000","1200",2013,9,52608339206.07
"ITA","00000","1300",2013,9,55576005503.62
"ITA","00000","1400",2013,9,13025939743.89
"ITA","00000","1500",2013,9,262494166.93
"ITA","00000","1600",2013,9,201065536.18
"ITA","00000","1700",2013,9,267831314.17
"ITA","00000","1800",2013,9,24892458.62
"ITA","00000","1900",2013,9,12054939354.33
"ITA","00000","1100",2013,10,15972849888.73
"ITA","00000","1200",2013,10,60391868095.36
"ITA","00000","1300",2013,10,61701513267.43
"ITA","00000","1400",2013,10,14663204716.66
"ITA","00000","1500",2013,10,297522986.41
"ITA","00000","1600",2013,10,71593358.58
"ITA","00000","1700",2013,10,123521345.98
"ITA","00000","1800",2013,10,1148130762.53
"ITA","00000","1900",2013,10,14708610970.16
"ITA","00000","1100",2013,11,15977053375.49
"ITA","00000","1200",2013,11,66343878892.8
"ITA","00000","1300",2013,11,68004058971.06
"ITA","00000","1400",2013,11,14316873297.23
"ITA","00000","1500",2013,11,409404555.78
"ITA","00000","1600",2013,11,161941627.5
"ITA","00000","1700",2013,11,258031801.12
"ITA","00000","1800",2013,11,35094957.15
"ITA","00000","1900",2013,11,13244562700.91
"ITA","00000","1100",2013,12,15975264588.51
"ITA","00000","1200",2013,12,82055906054.05
"ITA","00000","1300",2013,12,82175566960.66
"ITA","00000","1400",2013,12,15855603681.9
"ITA","00000","1500",2013,12,956852974.65
"ITA","00000","1600",2013,12,508064157.22
"ITA","00000","1700",2013,12,1471036857.86
"ITA","00000","1800",2013,12,200151648.11
"ITA","00000","1900",2013,12,15216016081.22
"ITA","00000","1100",2014,1,15878744857.8
"ITA","00000","1200",2014,1,4492259079.49
"ITA","00000","1300",2014,1,5084639505.73
"ITA","00000","1400",2014,1,15286364431.56
"ITA","00000","1500",2014,1,439751701.47
"ITA","00000","1600",2014,1,157554805.18
"ITA","00000","1700",2014,1,282706524.8
"ITA","00000","1800",2014,1,210966602.35
"ITA","00000","1900",2014,1,14373954896.18
"ITA","00000","1100",2014,2,15798844237.3
"ITA","00000","1200",2014,2,8783287067.24
"ITA","00000","1300",2014,2,10949523109.43
"ITA","00000","1400",2014,2,13632608195.11
"ITA","00000","1500",2014,2,422464101.05
"ITA","00000","1600",2014,2,149728728.93
"ITA","00000","1700",2014,2,217016330.5
"ITA","00000","1800",2014,2,139917143.94
"ITA","00000","1900",2014,2,12670892687.8
"ITA","00000","1100",2014,3,15800907337.33
"ITA","00000","1200",2014,3,14333809757.62
"ITA","00000","1300",2014,3,16686225192.36
"ITA","00000","1400",2014,3,13448491902.59
"ITA","00000","1500",2014,3,273770198.97
"ITA","00000","1600",2014,3,133831773.4
"ITA","00000","1700",2014,3,227650605.07
"ITA","00000","1800",2014,3,20911529.01
"ITA","00000","1900",2014,3,12520627138.49
"ITA","00000","1100",2014,4,15797125715.43
"ITA","00000","1200",2014,4,18607019122.11
"ITA","00000","1300",2014,4,22184075587.18
"ITA","00000","1400",2014,4,12220069250.36
"ITA","00000","1500",2014,4,282360358.01
"ITA","00000","1600",2014,4,152351924.44
"ITA","00000","1700",2014,4,231580757.11
"ITA","00000","1800",2014,4,23963168.1
"ITA","00000","1900",2014,4,11258163917.98
"ITA","00000","1100",2014,5,15374190566.15
"ITA","00000","1200",2014,5,21569493397.78
"ITA","00000","1300",2014,5,26251654352.64
"ITA","00000","1400",2014,5,10692029611.29
"ITA","00000","1500",2014,5,259599807.55
"ITA","00000","1600",2014,5,125449729.27
"ITA","00000","1700",2014,5,241773345.47
"ITA","00000","1800",2014,5,35925429.16
"ITA","00000","1900",2014,5,9796825267.46
"ITA","00000","1100",2014,6,15848212181.83
"ITA","00000","1200",2014,6,36535061951.16
"ITA","00000","1300",2014,6,36802225828.97
"ITA","00000","1400",2014,6,15581048304.02
"ITA","00000","1500",2014,6,423729178.28
"ITA","00000","1600",2014,6,685527862.12
"ITA","00000","1700",2014,6,1849192658.73
"ITA","00000","1800",2014,6,43065022.53
"ITA","00000","1900",2014,6,15550376859.86
"ITA","00000","1100",2014,7,15878363318.72
"ITA","00000","1200",2014,7,42828770812.82
"ITA","00000","1300",2014,7,44103360888.88
"ITA","00000","1400",2014,7,14603773242.66
"ITA","00000","1500",2014,7,302087156.44
"ITA","00000","1600",2014,7,109327538.6
"ITA","00000","1700",2014,7,194763472.01
"ITA","00000","1800",2014,7,160959756.58
"ITA","00000","1900",2014,7,13740185236.5
"ITA","00000","1100",2014,8,15872211586.48
"ITA","00000","1200",2014,8,46916914705.98
"ITA","00000","1300",2014,8,49397069444.68
"ITA","00000","1400",2014,8,13392056847.78
"ITA","00000","1500",2014,8,389333877.22
"ITA","00000","1600",2014,8,85586136.18
"ITA","00000","1700",2014,8,178906838.75
"ITA","00000","1800",2014,8,141957062.96
"ITA","00000","1900",2014,8,12466282934.82
"ITA","00000","1100",2014,9,15852111094.92
"ITA","00000","1200",2014,9,52827009301.47
"ITA","00000","1300",2014,9,54874152871.05
"ITA","00000","1400",2014,9,13804967525.34
"ITA","00000","1500",2014,9,379723875.35
"ITA","00000","1600",2014,9,111321303.68
"ITA","00000","1700",2014,9,187850970.18
"ITA","00000","1800",2014,9,60693134.53
"ITA","00000","1900",2014,9,12754310672.44
"ITA","00000","1100",2014,10,15879734857.62
"ITA","00000","1200",2014,10,60762750964.39
"ITA","00000","1300",2014,10,61543475521.08
"ITA","00000","1400",2014,10,15099010300.93
"ITA","00000","1500",2014,10,380247310.15
"ITA","00000","1600",2014,10,167630533.82
"ITA","00000","1700",2014,10,233029871.54
"ITA","00000","1800",2014,10,104569771.61
"ITA","00000","1900",2014,10,14055313094.45
"ITA","00000","1100",2014,11,15828250195.06
"ITA","00000","1200",2014,11,66047296421.21
"ITA","00000","1300",2014,11,67439968880.48
"ITA","00000","1400",2014,11,14435577735.79
"ITA","00000","1500",2014,11,365186251.52
"ITA","00000","1600",2014,11,129206992.64
"ITA","00000","1700",2014,11,235857071.62
"ITA","00000","1800",2014,11,37897700.51
"ITA","00000","1900",2014,11,13338506225.36
"ITA","00000","1100",2014,12,15850726940.25
"ITA","00000","1200",2014,12,81490530659.07
"ITA","00000","1300",2014,12,80955810658.83
"ITA","00000","1400",2014,12,16385446940.49
"ITA","00000","1500",2014,12,374041907.6
"ITA","00000","1600",2014,12,316426018.52
"ITA","00000","1700",2014,12,1242624349.6
"ITA","00000","1800",2014,12,69737165.69
"ITA","00000","1900",2014,12,16013347236.31
"ITA","00000","1100",2015,1,16375537165.85
"ITA","00000","1200",2015,1,4035961253.48
"ITA","00000","1300",2015,1,5181978656.76
"ITA","00000","1400",2015,1,15229519762.57
"ITA","00000","1500",2015,1,368133058.13
"ITA","00000","1600",2015,1,105100322.34
"ITA","00000","1700",2015,1,155550499.6
"ITA","00000","1800",2015,1,28286112.46
"ITA","00000","1900",2015,1,14000573018.02
"ITA","00000","1100",2015,2,16399494986
"ITA","00000","1200",2015,2,9798097958.65
"ITA","00000","1300",2015,2,12075541497.12
"ITA","00000","1400",2015,2,14122051447.53
"ITA","00000","1500",2015,2,344479896.89
"ITA","00000","1600",2015,2,169853436.76
"ITA","00000","1700",2015,2,355121258.32
"ITA","00000","1800",2015,2,25137453.06
"ITA","00000","1900",2015,2,13088749512.44
"ITA","00000","1100",2015,3,16394928351.2
"ITA","00000","1200",2015,3,15284149474.68
"ITA","00000","1300",2015,3,18655850553.28
"ITA","00000","1400",2015,3,13023227272.6
"ITA","00000","1500",2015,3,230949907.02
"ITA","00000","1600",2015,3,133126398.62
"ITA","00000","1700",2015,3,204689016.82
"ITA","00000","1800",2015,3,76082250.25
"ITA","00000","1900",2015,3,12028758629.74
"ITA","00000","1100",2015,4,16421031719.54
"ITA","00000","1200",2015,4,20640741447.26
"ITA","00000","1300",2015,4,25280691495.18
"ITA","00000","1400",2015,4,11781081671.62
"ITA","00000","1500",2015,4,216195967.94
"ITA","00000","1600",2015,4,160712768.74
"ITA","00000","1700",2015,4,233062617.85
"ITA","00000","1800",2015,4,41035518.6
"ITA","00000","1900",2015,4,10801761721.8
"ITA","00000","1100",2015,5,16405711752.23
"ITA","00000","1200",2015,5,27256577139.72
"ITA","00000","1300",2015,5,32457130642.93
"ITA","00000","1400",2015,5,11205158249.02
"ITA","00000","1500",2015,5,219913178.09
"ITA","00000","1600",2015,5,137544898.32
"ITA","00000","1700",2015,5,262895421.28
"ITA","00000","1800",2015,5,42865950.3
"ITA","00000","1900",2015,5,10359416481.69
"ITA","00000","1100",2015,6,16397463917.78
"ITA","00000","1200",2015,6,44554978096.72
"ITA","00000","1300",2015,6,44415333618.56
"ITA","00000","1400",2015,6,16537108395.94
"ITA","00000","1500",2015,6,273811271.84
"ITA","00000","1600",2015,6,370765969.72
"ITA","00000","1700",2015,6,1382992754.28
"ITA","00000","1800",2015,6,57597520.67
"ITA","00000","1900",2015,6,16390992204.36
"ITA","00000","1100",2015,7,16393351051.12
"ITA","00000","1200",2015,7,51724817415.01
"ITA","00000","1300",2015,7,52157887817.27
"ITA","00000","1400",2015,7,15960280648.86
"ITA","00000","1500",2015,7,249661907.54
"ITA","00000","1600",2015,7,111138848.49
"ITA","00000","1700",2015,7,191512724.63
"ITA","00000","1800",2015,7,63075178.85
"ITA","00000","1900",2015,7,14878736579.45
"ITA","00000","1100",2015,8,16396653353.56
"ITA","00000","1200",2015,8,56650367664.94
"ITA","00000","1300",2015,8,58537573408.57
"ITA","00000","1400",2015,8,14509447609.93
"ITA","00000","1500",2015,8,216919676.91
"ITA","00000","1600",2015,8,112516731.91
"ITA","00000","1700",2015,8,167858995.12
"ITA","00000","1800",2015,8,121719976.41
"ITA","00000","1900",2015,8,13544897155.93
"ITA","00000","1100",2015,9,16387773225.25
"ITA","00000","1200",2015,9,65943362993.1
"ITA","00000","1300",2015,9,66359803966.24
"ITA","00000","1400",2015,9,15971332252.11
"ITA","00000","1500",2015,9,210049170.07
"ITA","00000","1600",2015,9,160040388.19
"ITA","00000","1700",2015,9,227297836.13
"ITA","00000","1800",2015,9,162467397.1
"ITA","00000","1900",2015,9,15084970365.55
"ITA","00000","1100",2015,10,16387420677.37
"ITA","00000","1200",2015,10,73242085139.78
"ITA","00000","1300",2015,10,73839361373.11
"ITA","00000","1400",2015,10,15790144444.04
"ITA","00000","1500",2015,10,209258332.34
"ITA","00000","1600",2015,10,137417186.87
"ITA","00000","1700",2015,10,245684445.61
"ITA","00000","1800",2015,10,242278942.09
"ITA","00000","1900",2015,10,14946039441.82
"ITA","00000","1100",2015,11,16342304022.43
"ITA","00000","1200",2015,11,79305567253.42
"ITA","00000","1300",2015,11,80290366013.79
"ITA","00000","1400",2015,11,15357505262.06
"ITA","00000","1500",2015,11,197426139.67
"ITA","00000","1600",2015,11,197926561.37
"ITA","00000","1700",2015,11,283385049.03
"ITA","00000","1800",2015,11,63245427.92
"ITA","00000","1900",2015,11,14305143811.62
"ITA","00000","1100",2015,12,16395497338.49
"ITA","00000","1200",2015,12,100567999928.81
"ITA","00000","1300",2015,12,100068638177.35
"ITA","00000","1400",2015,12,16894859089.95
"ITA","00000","1500",2015,12,256763248.05
"ITA","00000","1600",2015,12,7881982985.97
"ITA","00000","1700",2015,12,8885627248.26
"ITA","00000","1800",2015,12,199008857.15
"ITA","00000","1900",2015,12,16680429218.45
"ITA","00000","1100",2016,1,16838656973.26
"ITA","00000","1200",2016,1,4110758329.75
"ITA","00000","1300",2016,1,5161366896.97
"ITA","00000","1400",2016,1,15788048406.04
"ITA","00000","1500",2016,1,246215511.03
"ITA","00000","1600",2016,1,169973051.47
"ITA","00000","1700",2016,1,270493936.38
"ITA","00000","1800",2016,1,50244535.67
"ITA","00000","1900",2016,1,14565519507.91
"ITA","00000","1100",2016,2,16255280115.53
"ITA","00000","1200",2016,2,9890084338.92
"ITA","00000","1300",2016,2,12480201755.26
"ITA","00000","1400",2016,2,13665162699.19
"ITA","00000","1500",2016,2,234413883.76
"ITA","00000","1600",2016,2,198465736.42
"ITA","00000","1700",2016,2,334462615.74
"ITA","00000","1800",2016,2,103757469.93
"ITA","00000","1900",2016,2,12653171283.65
"ITA","00000","1100",2016,3,16787990812.33
"ITA","00000","1200",2016,3,16932714020.17
"ITA","00000","1300",2016,3,19855295961.56
"ITA","00000","1400",2016,3,13865408870.94
"ITA","00000","1500",2016,3,239420344.17
"ITA","00000","1600",2016,3,119238424.15
"ITA","00000","1700",2016,3,201699377.72
"ITA","00000","1800",2016,3,650674887.26
"ITA","00000","1900",2016,3,13366302917.34
"ITA","00000","1100",2016,4,16863155629.89
"ITA","00000","1200",2016,4,22234991150.74
"ITA","00000","1300",2016,4,26265651064.92
"ITA","00000","1400",2016,4,12832495715.71
"ITA","00000","1500",2016,4,192208175.96
"ITA","00000","1600",2016,4,225608861.6
"ITA","00000","1700",2016,4,261871411
"ITA","00000","1800",2016,4,87769638.44
"ITA","00000","1900",2016,4,11818673456.52
"ITA","00000","1100",2016,5,16811025973.27
"ITA","00000","1200",2016,5,28669093233.59
"ITA","00000","1300",2016,5,33639301985.55
"ITA","00000","1400",2016,5,11840817221.31
"ITA","00000","1500",2016,5,187154821.39
"ITA","00000","1600",2016,5,240891769.08
"ITA","00000","1700",2016,5,404667172.99
"ITA","00000","1800",2016,5,388057058.85
"ITA","00000","1900",2016,5,11311914537.83
"ITA","00000","1100",2016,6,377762427.69
"ITA","00000","1200",2016,6,1038430550.44
"ITA","00000","1300",2016,6,1081811498.82
"ITA","00000","1400",2016,6,334381479.31
"ITA","00000","1500",2016,6,5006453.91
"ITA","00000","1600",2016,6,4005819.58
"ITA","00000","1700",2016,6,25157361.06
"ITA","00000","1800",2016,6,337198.84
"ITA","00000","1900",2016,6,299475228.49
"REG","00001","1100",2008,1,1045175674.13
"REG","00001","1200",2008,1,404646890.25
"REG","00001","1300",2008,1,445498820.69
"REG","00001","1400",2008,1,1004323743.69
"REG","00001","1500",2008,1,140534086.7
"REG","00001","1600",2008,1,20168182.22
"REG","00001","1700",2008,1,23470475
"REG","00001","1800",2008,1,1272254.51
"REG","00001","1900",2008,1,868364204.28
"REG","00001","1100",2008,2,1047779978.67
"REG","00001","1200",2008,2,797153338.61
"REG","00001","1300",2008,2,1013563956.08
"REG","00001","1400",2008,2,831369361.2
"REG","00001","1500",2008,2,142359786.92
"REG","00001","1600",2008,2,35550524.51
"REG","00001","1700",2008,2,47499668.62
"REG","00001","1800",2008,2,1772900.3
"REG","00001","1900",2008,2,702731618.69
"REG","00001","1100",2008,3,1048034666.7
"REG","00001","1200",2008,3,1145506215.65
"REG","00001","1300",2008,3,1412459637.23
"REG","00001","1400",2008,3,781081245.12
"REG","00001","1500",2008,3,134574870.07
"REG","00001","1600",2008,3,13439990.98
"REG","00001","1700",2008,3,44387147.03
"REG","00001","1800",2008,3,4007722.29
"REG","00001","1900",2008,3,681461253.39
"REG","00001","1100",2008,4,1047972998.3
"REG","00001","1200",2008,4,1679075287.97
"REG","00001","1300",2008,4,1871863573.73
"REG","00001","1400",2008,4,855184712.54
"REG","00001","1500",2008,4,127451192.72
"REG","00001","1600",2008,4,26656799.07
"REG","00001","1700",2008,4,51982791.61
"REG","00001","1800",2008,4,1635624.2
"REG","00001","1900",2008,4,754695136.56
"REG","00001","1100",2008,5,1048098739.69
"REG","00001","1200",2008,5,2065774728.38
"REG","00001","1300",2008,5,2320892202.03
"REG","00001","1400",2008,5,792981266.04
"REG","00001","1500",2008,5,96544418.43
"REG","00001","1600",2008,5,31762500.23
"REG","00001","1700",2008,5,35611151.49
"REG","00001","1800",2008,5,7347536.29
"REG","00001","1900",2008,5,707633035.16
"REG","00001","1100",2008,6,1047618283.98
"REG","00001","1200",2008,6,3122529718.09
"REG","00001","1300",2008,6,3257641847.22
"REG","00001","1400",2008,6,912506154.85
"REG","00001","1500",2008,6,124217960.37
"REG","00001","1600",2008,6,423745591.05
"REG","00001","1700",2008,6,463502799.27
"REG","00001","1800",2008,6,29478667.69
"REG","00001","1900",2008,6,857524070.39
"REG","00001","1100",2008,7,1047963093.78
"REG","00001","1200",2008,7,3720484261.21
"REG","00001","1300",2008,7,3853111637.38
"REG","00001","1400",2008,7,915335717.61
"REG","00001","1500",2008,7,108276931.41
"REG","00001","1600",2008,7,22207173.08
"REG","00001","1700",2008,7,49143895.36
"REG","00001","1800",2008,7,5306664.22
"REG","00001","1900",2008,7,839302172.7
"REG","00001","1100",2008,8,1047963093.78
"REG","00001","1200",2008,8,4054948481.85
"REG","00001","1300",2008,8,4200970116.52
"REG","00001","1400",2008,8,901941459.11
"REG","00001","1500",2008,8,107870266.74
"REG","00001","1600",2008,8,13466179.02
"REG","00001","1700",2008,8,33784919.55
"REG","00001","1800",2008,8,2341298.52
"REG","00001","1900",2008,8,816731231.42
"REG","00001","1100",2008,9,1047963001.53
"REG","00001","1200",2008,9,4403789187.72
"REG","00001","1300",2008,9,4602427323.91
"REG","00001","1400",2008,9,849324865.34
"REG","00001","1500",2008,9,103994949.2
"REG","00001","1600",2008,9,33990812.82
"REG","00001","1700",2008,9,24105960.36
"REG","00001","1800",2008,9,4200589.33
"REG","00001","1900",2008,9,739645653.01
"REG","00001","1100",2008,10,1047964769.4
"REG","00001","1200",2008,10,4882992373.3
"REG","00001","1300",2008,10,5025887348.84
"REG","00001","1400",2008,10,905069793.86
"REG","00001","1500",2008,10,116254989.25
"REG","00001","1600",2008,10,49606796.38
"REG","00001","1700",2008,10,33233523.19
"REG","00001","1800",2008,10,3633331.77
"REG","00001","1900",2008,10,776074863.19
"REG","00001","1100",2008,11,1047964769.4
"REG","00001","1200",2008,11,5274913155.98
"REG","00001","1300",2008,11,5408335645
"REG","00001","1400",2008,11,914542280.38
"REG","00001","1500",2008,11,118080397.66
"REG","00001","1600",2008,11,19064007.06
"REG","00001","1700",2008,11,43050629.33
"REG","00001","1800",2008,11,9530607.09
"REG","00001","1900",2008,11,829979112.08
"REG","00001","1100",2008,12,1045455406.76
"REG","00001","1200",2008,12,6261784856.52
"REG","00001","1300",2008,12,6370750003.53
"REG","00001","1400",2008,12,936490259.75
"REG","00001","1500",2008,12,118203007.27
"REG","00001","1600",2008,12,176847821.99
"REG","00001","1700",2008,12,290939657.11
"REG","00001","1800",2008,12,11231150.3
"REG","00001","1900",2008,12,943610237.9
"REG","00002","1100",2008,1,112012822.45
"REG","00002","1200",2008,1,11847244.27
"REG","00002","1300",2008,1,17517528.52
"REG","00002","1400",2008,1,106342538.2
"REG","00002","1500",2008,1,9203352.61
"REG","00002","1600",2008,1,312362.38
"REG","00002","1700",2008,1,493492.92
"REG","00002","1800",2008,1,2861.93
"REG","00002","1900",2008,1,14359139.88
"REG","00002","1100",2008,2,112013428.6
"REG","00002","1200",2008,2,34148953.14
"REG","00002","1300",2008,2,47898518.07
"REG","00002","1400",2008,2,98263863.67
"REG","00002","1500",2008,2,8043863.82
"REG","00002","1600",2008,2,1094669.11
"REG","00002","1700",2008,2,557705.56
"REG","00002","1800",2008,2,2050.77
"REG","00002","1900",2008,2,11622536.12
"REG","00002","1100",2008,3,98828577.12
"REG","00002","1200",2008,3,48118245.54
"REG","00002","1300",2008,3,65314134.4
